TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,TransactionWeekday,DaysSincePrevious,Cluster,Target
168.99,1,3,0,18.0,3,203.0,1.0,1523.57,2023,5,1,18,0,-553,1,1
1.82,1,37,2,80.0,2,60.0,1.0,5571.39,2023,4,13,17,3,-571,0,0
40.9,1,5,0,55.0,0,37.0,1.0,1514.34,2023,6,1,18,3,-522,1,1
78.91,1,34,2,61.0,0,157.0,1.0,1817.43,2023,3,1,17,2,-614,1,1
169.97,0,36,0,22.0,3,12.0,1.0,6269.12,2023,12,7,17,3,-333,0,0
17.79,1,17,1,61.0,2,162.0,5.0,2281.9,2023,2,22,17,2,-621,1,1
486.61,0,34,0,48.0,1,130.0,1.0,2006.69,2023,11,28,16,1,-342,1,1
148.13,1,31,1,58.0,2,56.0,1.0,2189.38,2023,3,17,16,4,-598,1,1
164.52,1,9,0,61.0,0,162.0,1.0,11036.74,2023,12,25,16,0,-315,2,2
720.89,1,16,0,27.0,3,120.0,1.0,447.06,2023,12,18,17,0,-322,1,1
268.7,1,25,0,53.0,2,63.0,1.0,2104.74,2023,10,3,16,1,-398,1,1
637.34,1,16,0,51.0,2,278.0,1.0,5183.5,2023,9,1,16,4,-430,0,0
216.76,0,29,2,47.0,1,138.0,1.0,643.64,2023,11,9,17,3,-361,1,1
418.02,1,20,0,46.0,0,110.0,1.0,11011.86,2023,6,6,17,1,-517,2,2
292.03,0,22,0,46.0,1,154.0,1.0,951.33,2023,9,4,16,0,-427,1,1
251.4,1,40,0,57.0,2,178.0,1.0,2561.67,2023,7,5,16,2,-488,1,1
184.56,1,41,2,21.0,3,93.0,1.0,1549.27,2023,11,30,16,3,-340,1,1
33.76,1,39,2,26.0,1,227.0,1.0,3253.51,2023,1,16,17,0,-658,1,1
253.46,1,22,0,45.0,1,60.0,1.0,4734.110000000001,2023,5,22,16,0,-532,0,0
1612.37,1,20,0,65.0,2,173.0,1.0,3910.59,2023,7,24,17,0,-469,1,1
138.68,0,7,1,22.0,3,44.0,1.0,206.2,2023,6,14,16,2,-509,1,1
42.56,1,14,2,18.0,3,146.0,1.0,4361.44,2023,7,31,16,0,-462,0,0
680.76,1,13,1,21.0,3,165.0,1.0,572.97,2023,2,27,16,0,-616,1,1
53.83,1,3,1,70.0,2,131.0,1.0,4580.59,2023,5,31,17,2,-523,0,0
11.09,1,5,1,51.0,1,95.0,1.0,2990.05,2023,10,31,16,1,-370,1,1
37.81,1,13,1,63.0,2,195.0,1.0,5208.98,2023,7,24,16,0,-469,0,0
449.18,1,10,2,67.0,2,50.0,1.0,1025.99,2023,12,25,17,0,-315,1,1
1135.8,1,36,0,30.0,0,250.0,1.0,13534.3,2023,9,6,16,2,-425,2,2
297.6,1,25,2,39.0,0,162.0,1.0,1461.17,2023,10,3,16,1,-398,1,1
683.75,1,19,1,32.0,0,106.0,1.0,6333.72,2023,2,20,18,0,-623,0,0
21.4,0,13,2,48.0,1,129.0,1.0,8551.6,2023,2,13,16,0,-630,0,0
315.94,1,29,0,78.0,2,93.0,1.0,4273.99,2023,9,29,18,4,-402,0,0
331.32,1,34,1,61.0,0,137.0,5.0,13054.54,2023,6,5,17,0,-518,2,2
223.76,0,4,1,74.0,2,110.0,1.0,4102.23,2023,8,11,16,4,-451,0,0
216.03,1,4,0,42.0,0,300.0,1.0,10462.77,2023,10,27,18,4,-374,2,2
17.42,1,9,0,74.0,2,150.0,1.0,6851.31,2023,11,8,17,2,-362,0,0
491.91,1,25,2,78.0,2,155.0,1.0,2421.94,2023,1,9,17,0,-665,1,1
350.11,0,33,2,74.0,2,178.0,1.0,4639.04,2023,1,2,16,0,-672,0,0
218.07,1,2,1,23.0,3,243.0,1.0,443.62,2023,11,6,18,0,-364,1,1
291.09,1,12,1,48.0,1,112.0,1.0,6312.79,2023,11,20,18,0,-350,0,0
422.14,0,0,1,26.0,3,109.0,1.0,1436.32,2023,11,17,17,4,-353,1,1
613.21,1,40,0,61.0,2,157.0,1.0,3279.12,2023,3,15,17,2,-600,1,1
73.83,1,19,2,69.0,0,69.0,1.0,6020.29,2023,1,5,18,3,-669,0,0
67.33,1,11,2,59.0,1,36.0,1.0,5925.98,2023,4,13,18,3,-571,0,0
26.92,1,16,0,62.0,2,43.0,1.0,1674.94,2023,5,18,18,3,-536,1,1
18.3,1,23,2,48.0,1,155.0,1.0,3733.52,2023,2,13,16,0,-630,1,1
317.94,1,20,0,54.0,1,124.0,1.0,2996.51,2023,1,25,17,2,-649,1,1
179.38,1,23,2,40.0,0,173.0,1.0,11666.18,2023,3,13,17,0,-602,2,2
918.95,1,13,2,68.0,0,139.0,1.0,7006.46,2023,5,1,16,0,-553,0,0
13.92,1,20,0,37.0,1,209.0,1.0,2735.84,2023,5,29,17,0,-525,1,1
365.43,1,32,0,25.0,3,176.0,1.0,1073.51,2023,11,23,16,3,-347,1,1
263.59,1,9,1,71.0,2,16.0,1.0,6996.35,2023,1,23,16,0,-651,0,0
54.8,1,0,1,34.0,1,140.0,1.0,4943.49,2023,6,1,16,3,-522,0,0
141.49,1,3,2,24.0,3,75.0,1.0,1665.58,2023,9,20,16,2,-411,1,1
31.39,1,40,0,20.0,3,15.0,1.0,998.49,2023,1,9,17,0,-665,1,1
93.82,1,13,2,39.0,1,176.0,1.0,8422.06,2023,6,26,17,0,-497,0,0
5.71,1,40,1,21.0,3,106.0,1.0,1285.42,2023,12,1,17,4,-339,1,1
178.39,1,40,2,34.0,1,98.0,1.0,8469.43,2023,8,15,18,1,-447,0,0
126.91,1,13,0,22.0,3,42.0,1.0,692.69,2023,8,23,16,2,-439,1,1
36.09,1,8,1,53.0,0,167.0,1.0,12319.26,2023,6,16,16,4,-507,2,2
91.77,1,29,1,51.0,0,174.0,1.0,9240.73,2023,3,15,17,2,-600,2,2
198.92,1,13,2,36.0,1,100.0,1.0,2854.66,2023,10,23,16,0,-378,1,1
137.81,1,11,1,58.0,1,44.0,1.0,2631.47,2023,10,26,16,3,-375,1,1
136.88,0,22,1,24.0,3,71.0,1.0,7465.95,2023,7,18,17,1,-475,0,0
133.07,1,34,1,21.0,3,155.0,1.0,1670.99,2023,9,13,16,2,-418,1,1
1.14,1,16,1,43.0,0,137.0,1.0,13913.92,2023,10,23,16,0,-378,2,2
256.34,1,18,1,69.0,2,99.0,1.0,7471.63,2023,8,21,16,0,-441,0,0
56.11,1,4,1,36.0,0,109.0,1.0,11123.65,2023,3,27,17,0,-588,2,2
118.1,1,13,0,50.0,1,50.0,1.0,7976.6,2023,9,25,16,0,-406,0,0
137.86,0,34,2,66.0,0,120.0,1.0,8046.94,2023,8,28,16,0,-434,0,0
813.78,0,1,0,54.0,0,55.0,1.0,14935.5,2023,8,7,17,0,-455,2,2
237.97,1,8,0,69.0,0,69.0,1.0,13486.15,2023,1,9,17,0,-665,2,2
684.96,1,23,0,21.0,3,31.0,1.0,526.67,2023,1,9,16,0,-665,1,1
878.63,1,8,0,60.0,1,139.0,1.0,4954.37,2023,4,6,16,3,-578,0,0
276.56,1,2,1,68.0,0,15.0,1.0,8942.58,2023,4,10,17,0,-574,0,0
8.75,1,21,0,79.0,2,199.0,1.0,4044.62,2023,6,15,16,3,-508,0,0
637.48,1,7,2,65.0,2,207.0,1.0,4148.85,2023,9,18,16,0,-413,0,0
103.15,1,36,1,51.0,0,179.0,1.0,11388.15,2023,8,30,17,2,-432,2,2
505.6,1,10,1,52.0,2,183.0,1.0,5347.57,2023,2,14,17,1,-629,0,0
371.86,1,24,0,46.0,0,91.0,1.0,1329.45,2023,2,20,17,0,-623,1,1
14.26,1,41,1,50.0,1,37.0,1.0,2475.65,2023,11,27,17,0,-343,1,1
13.16,1,23,1,43.0,1,98.0,1.0,1019.46,2023,5,1,17,0,-553,1,1
167.92,1,22,0,40.0,0,136.0,2.0,14321.73,2023,6,26,17,0,-497,2,2
73.01,1,15,0,56.0,2,101.0,1.0,2833.12,2023,5,9,17,1,-545,1,1
201.5,0,9,2,61.0,0,196.0,1.0,12148.32,2023,7,14,18,4,-479,2,2
150.3,1,19,2,41.0,0,204.0,1.0,14371.08,2023,8,7,17,0,-455,2,2
23.7,1,37,0,46.0,0,32.0,1.0,7947.44,2023,10,26,17,3,-375,0,0
49.59,1,4,1,48.0,1,147.0,1.0,6037.03,2023,8,25,16,4,-437,0,0
720.13,0,29,0,22.0,3,96.0,1.0,387.02,2023,2,14,17,1,-629,1,1
134.92,1,20,2,19.0,3,101.0,1.0,1081.97,2023,10,31,16,1,-370,1,1
116.97,1,28,0,18.0,3,299.0,1.0,729.7,2023,7,12,16,2,-481,1,1
11.06,1,7,0,34.0,1,13.0,3.0,2782.21,2023,11,1,17,2,-369,1,1
88.29,0,15,2,50.0,1,287.0,1.0,5245.93,2023,1,20,16,4,-654,0,0
5.81,1,15,0,25.0,3,222.0,1.0,1290.95,2023,6,23,17,4,-500,1,1
103.48,1,3,0,32.0,1,33.0,1.0,6494.25,2023,1,30,16,0,-644,0,0
156.74,1,28,0,70.0,2,136.0,1.0,4004.35,2023,2,24,18,4,-619,0,0
505.14,1,32,0,68.0,2,179.0,1.0,2525.47,2023,1,3,17,1,-671,1,1
31.06,1,18,0,46.0,0,61.0,1.0,11014.25,2023,11,20,16,0,-350,2,2
7.61,1,1,0,50.0,0,163.0,1.0,6275.0,2023,9,21,18,3,-410,0,0
276.16,0,32,0,53.0,2,71.0,1.0,1733.34,2023,2,13,16,0,-630,1,1
145.77,1,22,0,68.0,2,237.0,1.0,5294.98,2023,4,5,16,2,-579,0,0
369.44,1,11,2,34.0,1,19.0,1.0,5018.67,2023,11,20,17,0,-350,0,0
558.86,1,2,0,60.0,0,95.0,1.0,9844.32,2023,3,15,17,2,-600,2,2
429.15,1,19,1,26.0,3,218.0,1.0,712.13,2023,3,9,16,3,-606,1,1
36.74,1,40,1,33.0,0,133.0,1.0,6217.58,2023,2,6,17,0,-637,0,0
79.14,0,32,2,57.0,2,22.0,1.0,2229.56,2023,4,12,17,2,-572,1,1
132.48,1,5,1,36.0,1,101.0,1.0,9313.05,2023,8,9,18,2,-453,2,2
136.48,1,5,2,52.0,1,138.0,4.0,4618.53,2023,8,14,16,0,-448,0,0
203.76,1,7,1,55.0,2,37.0,1.0,6747.16,2023,10,2,16,0,-399,0,0
750.95,1,6,1,78.0,2,27.0,1.0,5134.37,2023,9,8,18,4,-423,0,0
0.84,1,2,0,52.0,1,31.0,1.0,2207.54,2024,1,1,16,0,-308,1,1
257.18,1,20,2,67.0,0,28.0,1.0,13336.15,2023,7,10,17,0,-483,2,2
767.66,1,38,0,63.0,0,155.0,1.0,1801.69,2023,5,8,17,0,-546,1,1
182.29,1,36,2,54.0,0,123.0,1.0,522.39,2023,5,10,16,2,-544,1,1
184.51,0,32,2,54.0,0,118.0,1.0,9381.64,2023,9,4,16,0,-427,2,2
451.31,1,13,0,62.0,2,166.0,5.0,2963.29,2023,12,4,16,0,-336,1,1
144.1,1,6,1,57.0,0,30.0,1.0,11523.64,2023,7,7,17,4,-486,2,2
72.5,1,13,0,40.0,0,30.0,1.0,12723.62,2023,4,10,17,0,-574,2,2
74.11,0,41,2,69.0,2,71.0,4.0,3920.11,2023,9,8,16,4,-423,1,1
22.15,1,10,1,44.0,0,73.0,1.0,7451.83,2023,5,3,16,2,-551,0,0
777.92,1,2,1,62.0,0,97.0,1.0,7061.58,2023,6,12,18,0,-511,0,0
790.07,1,24,2,28.0,3,197.0,1.0,985.77,2023,5,26,17,4,-528,1,1
406.33,0,24,1,59.0,1,103.0,1.0,4298.34,2023,1,2,16,0,-672,0,0
767.41,1,13,0,56.0,0,27.0,1.0,12799.34,2023,9,7,16,3,-424,2,2
4.58,0,1,2,21.0,3,135.0,1.0,811.24,2023,10,19,16,3,-382,1,1
211.36,0,1,1,53.0,0,88.0,1.0,13273.08,2023,8,15,16,1,-447,2,2
49.67,1,1,2,21.0,3,146.0,1.0,842.94,2023,2,20,18,0,-623,1,1
77.83,0,18,1,49.0,1,146.0,1.0,2471.53,2023,12,27,16,2,-313,1,1
702.87,1,42,0,19.0,3,184.0,1.0,1237.5,2023,6,7,17,2,-516,1,1
133.56,1,13,2,25.0,3,177.0,1.0,783.83,2023,1,24,18,1,-650,1,1
868.05,0,36,2,49.0,1,119.0,1.0,3931.03,2023,1,12,16,3,-662,1,1
52.87,1,16,1,24.0,3,70.0,1.0,960.96,2023,3,31,17,4,-584,1,1
179.0,1,15,0,78.0,2,121.0,1.0,7310.88,2023,9,6,16,2,-425,0,0
1168.26,0,30,2,73.0,2,37.0,1.0,1385.74,2023,6,12,16,0,-511,1,1
384.11,1,13,0,58.0,2,12.0,1.0,7902.52,2023,5,15,16,0,-539,0,0
227.61,1,15,2,71.0,2,61.0,1.0,4405.28,2023,8,7,16,0,-455,0,0
40.83,1,16,0,48.0,1,24.0,1.0,3944.12,2023,8,16,16,2,-446,1,1
19.76,1,26,0,20.0,3,240.0,1.0,1523.04,2023,3,31,17,4,-584,1,1
484.24,1,33,1,67.0,0,77.0,1.0,8042.3,2023,5,29,16,0,-525,0,0
211.36,1,15,2,33.0,0,110.0,1.0,5531.93,2023,6,19,16,0,-504,0,0
301.47,1,7,1,21.0,3,291.0,1.0,560.73,2023,1,26,16,3,-648,1,1
199.09,1,11,2,70.0,0,89.0,1.0,1658.52,2023,5,19,16,4,-535,1,1
38.95,1,20,2,27.0,1,50.0,1.0,731.52,2023,10,18,16,2,-383,1,1
515.94,1,37,0,29.0,1,37.0,1.0,1389.89,2023,12,22,16,4,-318,1,1
41.93,1,14,0,48.0,1,136.0,1.0,5081.26,2023,2,13,16,0,-630,0,0
137.84,1,29,0,27.0,3,112.0,1.0,1000.35,2023,11,13,16,0,-357,1,1
95.35,1,6,2,21.0,3,131.0,1.0,1639.9,2023,7,26,16,2,-467,1,1
93.14,1,22,2,67.0,2,151.0,1.0,5473.82,2023,1,2,16,0,-672,0,0
1427.71,1,27,1,64.0,0,159.0,1.0,1729.26,2023,1,24,17,1,-650,1,1
79.33,0,19,2,51.0,0,109.0,1.0,14798.1,2023,12,6,16,2,-334,2,2
76.89,1,6,0,55.0,0,132.0,1.0,4734.110000000001,2023,5,10,17,2,-544,0,0
233.71,1,17,2,19.0,3,297.0,1.0,1231.98,2023,3,13,17,0,-602,1,1
14.92,1,19,1,26.0,1,120.0,1.0,6611.26,2023,5,22,16,0,-532,0,0
242.17,1,17,0,60.0,0,147.0,1.0,883.72,2023,6,8,16,3,-515,1,1
122.98,1,17,2,79.0,2,228.0,1.0,5055.99,2023,7,24,16,0,-469,0,0
129.35,1,19,0,52.0,1,130.0,1.0,7166.88,2023,8,28,16,0,-434,0,0
138.33,1,9,2,21.0,3,69.0,1.0,232.56,2023,7,7,17,4,-486,1,1
39.31,1,32,2,25.0,3,178.0,1.0,1236.38,2023,10,30,17,0,-371,1,1
91.85,1,39,2,21.0,3,148.0,1.0,802.09,2023,10,16,16,0,-385,1,1
277.7,1,26,1,58.0,1,107.0,1.0,1423.2,2023,6,22,16,3,-501,1,1
114.03,1,32,0,51.0,0,172.0,1.0,13388.56,2023,11,24,16,4,-346,2,2
302.63,0,38,1,27.0,1,10.0,1.0,2801.28,2023,2,28,17,1,-615,1,1
31.19,1,5,0,52.0,1,74.0,1.0,5545.96,2023,4,25,16,1,-559,0,0
112.91,0,40,2,27.0,1,135.0,1.0,4764.48,2023,11,15,18,2,-355,0,0
742.26,1,36,2,27.0,1,36.0,1.0,7868.19,2023,6,20,17,1,-503,0,0
256.8,1,5,0,26.0,3,80.0,1.0,1128.38,2023,2,24,16,4,-619,1,1
378.68,1,13,0,60.0,0,239.0,1.0,7627.04,2023,1,6,17,4,-668,0,0
571.93,1,42,2,52.0,2,119.0,1.0,4026.03,2023,9,20,17,2,-411,0,0
26.31,0,2,2,77.0,2,163.0,1.0,7095.76,2023,8,11,16,4,-451,0,0
205.58,1,32,2,20.0,3,112.0,1.0,1501.95,2023,8,16,17,2,-446,1,1
533.61,1,23,2,48.0,1,115.0,1.0,3656.93,2023,12,20,16,2,-320,1,1
428.62,1,33,1,55.0,2,72.0,1.0,3473.24,2023,6,5,16,0,-518,1,1
361.22,1,33,0,64.0,2,167.0,1.0,7061.73,2023,4,17,17,0,-567,0,0
837.29,1,31,1,25.0,3,216.0,1.0,6012.67,2023,11,27,16,0,-343,0,0
117.25,0,1,2,31.0,0,73.0,1.0,13694.68,2023,4,3,16,0,-581,2,2
135.27,1,1,0,48.0,0,131.0,1.0,9410.51,2023,8,10,16,3,-452,2,2
185.1,1,0,1,53.0,2,23.0,1.0,6115.63,2023,8,8,16,1,-454,0,0
113.54,1,8,2,38.0,1,273.0,1.0,5581.21,2023,9,22,16,4,-409,0,0
354.96,1,13,2,69.0,0,96.0,1.0,6712.94,2023,11,29,16,2,-341,0,0
224.22,1,14,1,53.0,0,37.0,1.0,8400.87,2023,1,23,18,0,-651,0,0
737.1,1,42,0,60.0,2,92.0,1.0,4644.19,2023,7,19,16,2,-474,0,0
223.22,1,13,0,27.0,3,96.0,1.0,1734.22,2023,7,17,16,0,-476,1,1
557.26,1,38,0,69.0,0,53.0,1.0,5237.12,2023,10,4,17,2,-397,0,0
1496.57,1,22,2,33.0,1,95.0,1.0,969.06,2023,2,27,16,0,-616,1,1
27.44,1,4,0,62.0,2,164.0,1.0,5950.48,2023,11,6,17,0,-364,0,0
310.09,1,11,1,36.0,0,166.0,1.0,9962.5,2023,11,24,16,4,-346,2,2
80.38,1,18,2,52.0,0,116.0,1.0,9662.88,2023,3,6,16,0,-609,2,2
26.1,0,11,1,66.0,0,115.0,1.0,5243.0,2023,12,1,17,4,-339,0,0
845.14,0,28,1,73.0,2,183.0,1.0,1702.65,2023,1,9,16,0,-665,1,1
59.73,1,14,0,27.0,3,56.0,1.0,800.93,2023,5,22,16,0,-532,1,1
758.77,1,35,0,60.0,1,114.0,1.0,7231.47,2023,6,23,16,4,-500,0,0
301.51,1,5,0,22.0,3,284.0,1.0,1052.31,2023,2,24,16,4,-619,1,1
418.03,1,2,1,58.0,0,161.0,1.0,10721.29,2023,9,4,17,0,-427,2,2
118.06,0,19,1,32.0,0,31.0,1.0,13560.63,2023,5,24,17,2,-530,2,2
483.92,1,27,0,70.0,2,115.0,1.0,3138.0,2023,10,16,18,0,-385,1,1
78.93,1,23,0,38.0,0,145.0,1.0,9916.24,2023,2,17,16,4,-626,2,2
36.63,1,24,0,75.0,2,261.0,1.0,7941.73,2023,5,4,17,3,-550,0,0
87.85,1,7,1,49.0,1,63.0,1.0,3753.24,2023,12,13,17,2,-327,1,1
1001.83,1,30,2,31.0,0,55.0,1.0,9733.83,2023,7,17,17,0,-476,2,2
705.34,1,42,2,59.0,0,124.0,1.0,5003.22,2023,9,12,18,1,-419,0,0
146.55,1,41,2,54.0,2,124.0,5.0,4087.44,2023,8,3,18,3,-459,0,0
116.89,1,8,2,71.0,2,226.0,1.0,4880.31,2023,11,20,16,0,-350,0,0
106.41,1,20,1,57.0,2,87.0,1.0,1310.38,2023,1,16,16,0,-658,1,1
1087.9,1,4,0,78.0,2,103.0,1.0,2513.51,2023,3,27,18,0,-588,1,1
584.41,1,19,0,23.0,3,41.0,1.0,4475.22,2023,1,2,16,0,-672,0,0
584.98,0,6,1,55.0,2,121.0,1.0,6521.05,2023,6,12,16,0,-511,0,0
79.21,1,7,1,56.0,2,140.0,1.0,1615.04,2023,11,24,17,4,-346,1,1
173.13,0,1,2,20.0,3,288.0,1.0,1490.34,2023,10,5,16,3,-396,1,1
335.7,1,12,0,80.0,3,57.0,1.0,6601.44,2023,1,30,17,0,-644,0,0
1225.5,0,19,2,50.0,0,109.0,1.0,8611.17,2023,11,27,16,0,-343,0,0
422.81,1,20,1,28.0,3,193.0,1.0,1929.28,2023,11,20,16,0,-350,1,1
135.43,1,38,0,57.0,2,92.0,1.0,5315.83,2023,10,6,16,4,-395,0,0
584.88,1,30,0,26.0,3,121.0,1.0,548.45,2023,1,2,16,0,-672,1,1
308.94,1,20,2,25.0,3,167.0,1.0,1931.66,2023,4,3,16,0,-581,1,1
295.93,1,4,1,36.0,0,117.0,1.0,1050.63,2023,2,20,17,0,-623,1,1
1512.99,1,30,2,19.0,3,50.0,1.0,9963.39,2023,8,8,17,1,-454,2,2
77.44,1,42,1,58.0,2,268.0,1.0,1950.63,2023,6,26,16,0,-497,1,1
92.5,0,39,2,40.0,1,70.0,1.0,6295.45,2023,9,25,16,0,-406,0,0
97.74,0,20,2,41.0,1,137.0,1.0,4113.63,2023,9,4,16,0,-427,0,0
291.68,1,8,0,21.0,3,90.0,1.0,1451.02,2023,8,7,18,0,-455,1,1
56.96,1,0,0,22.0,3,135.0,1.0,1597.85,2023,6,26,17,0,-497,1,1
436.8,1,39,2,27.0,3,92.0,1.0,1256.33,2023,7,3,16,0,-490,1,1
259.49,1,2,2,72.0,2,292.0,1.0,7320.61,2023,6,9,16,4,-514,0,0
726.26,1,29,2,57.0,2,147.0,1.0,2150.38,2023,2,13,17,0,-630,1,1
568.68,1,15,0,72.0,2,101.0,1.0,2940.04,2023,4,25,18,1,-559,1,1
77.57,1,1,2,49.0,3,225.0,1.0,12801.93,2023,12,13,17,2,-327,2,2
999.28,1,4,2,29.0,1,40.0,1.0,4272.41,2023,5,22,17,0,-532,0,0
14.16,0,28,1,74.0,2,290.0,1.0,5399.76,2023,1,9,16,0,-665,0,0
1142.83,0,29,1,61.0,2,48.0,1.0,2467.39,2023,7,14,17,4,-479,1,1
61.33,1,33,0,27.0,1,129.0,1.0,7537.4,2023,9,20,18,2,-411,0,0
27.64,1,27,2,54.0,1,23.0,1.0,7498.51,2023,6,9,17,4,-514,0,0
3.85,1,38,0,29.0,0,32.0,1.0,10506.41,2023,4,17,16,0,-567,2,2
431.22,0,2,1,73.0,2,129.0,1.0,6505.98,2023,4,21,16,4,-563,0,0
178.55,1,15,1,55.0,1,67.0,1.0,7568.4,2023,12,15,16,4,-325,0,0
248.76,1,10,0,18.0,3,56.0,1.0,546.46,2023,5,24,16,2,-530,1,1
76.16,1,37,0,23.0,3,99.0,1.0,1072.25,2023,11,21,16,1,-349,1,1
347.25,1,16,0,69.0,0,250.0,1.0,7273.55,2023,1,30,18,0,-644,0,0
28.04,1,20,0,57.0,0,146.0,1.0,11197.54,2023,2,15,16,2,-628,2,2
325.98,1,42,0,19.0,3,277.0,1.0,782.35,2023,7,20,16,3,-473,1,1
249.56,1,27,1,76.0,2,246.0,1.0,4444.95,2023,11,20,16,0,-350,0,0
17.43,1,0,0,56.0,0,33.0,1.0,10658.88,2023,2,23,16,3,-620,2,2
198.01,0,2,1,26.0,3,40.0,1.0,250.93,2023,4,24,17,0,-560,1,1
585.58,1,33,1,23.0,3,55.0,1.0,1729.02,2023,9,4,16,0,-427,1,1
434.67,0,41,2,27.0,3,124.0,1.0,1298.13,2023,12,5,18,1,-335,1,1
510.7,0,26,2,27.0,3,294.0,1.0,5828.48,2023,6,7,16,2,-516,0,0
331.98,1,10,0,74.0,2,12.0,1.0,7600.99,2023,8,28,16,0,-434,0,0
199.54,1,32,2,56.0,1,268.0,1.0,9603.73,2023,10,10,17,1,-391,2,2
212.97,1,1,2,59.0,1,178.0,1.0,4180.4,2023,11,14,16,1,-356,0,0
270.56,1,30,2,23.0,3,139.0,1.0,1268.44,2023,2,17,16,4,-626,1,1
306.37,1,7,0,26.0,1,120.0,1.0,9609.67,2023,6,27,18,1,-496,2,2
643.02,0,11,0,38.0,0,85.0,1.0,11989.39,2023,10,2,17,0,-399,2,2
98.48,1,24,1,47.0,1,12.0,1.0,9538.92,2023,2,16,17,3,-627,2,2
889.01,1,41,2,36.0,1,169.0,1.0,4826.88,2023,8,29,17,1,-433,0,0
537.86,1,18,2,27.0,3,134.0,1.0,293.06,2023,9,19,16,1,-412,1,1
241.18,1,23,0,25.0,3,162.0,1.0,1445.53,2023,5,30,18,1,-524,1,1
130.54,1,1,0,64.0,0,94.0,1.0,11204.62,2023,4,5,17,2,-579,2,2
800.29,0,36,1,20.0,3,84.0,1.0,693.4,2023,12,4,16,0,-336,1,1
8.81,1,9,2,57.0,0,165.0,1.0,13523.65,2023,5,22,16,0,-532,2,2
28.52,1,11,0,20.0,3,163.0,1.0,662.51,2023,6,2,16,4,-521,1,1
431.31,0,1,2,23.0,3,99.0,1.0,342.73,2023,5,1,16,0,-553,1,1
885.33,0,33,0,47.0,1,59.0,1.0,7764.16,2023,8,22,18,1,-440,0,0
199.23,1,40,0,29.0,1,54.0,1.0,9834.0,2023,9,4,16,0,-427,2,2
42.26,1,33,0,44.0,0,171.0,1.0,268.77,2023,10,26,16,3,-375,1,1
166.06,1,16,0,30.0,1,172.0,1.0,5397.68,2023,7,14,16,4,-479,0,0
357.72,1,24,0,53.0,2,25.0,1.0,7659.5,2023,8,7,17,0,-455,0,0
588.37,1,9,2,28.0,3,284.0,1.0,1926.08,2023,1,5,17,3,-669,1,1
72.82,1,15,2,68.0,0,127.0,1.0,6911.62,2023,11,10,16,4,-360,0,0
162.36,1,40,2,36.0,1,147.0,1.0,7527.04,2023,11,22,16,2,-348,0,0
584.82,0,26,2,43.0,0,109.0,1.0,12071.1,2023,10,17,16,1,-384,2,2
38.15,0,28,2,72.0,2,129.0,1.0,1425.47,2023,10,6,16,4,-395,1,1
477.54,0,37,0,23.0,3,52.0,1.0,1598.63,2023,8,21,17,0,-441,1,1
639.57,1,30,1,60.0,0,43.0,1.0,11726.47,2023,12,18,16,0,-322,2,2
58.23,1,31,2,28.0,3,34.0,1.0,9189.76,2023,7,26,17,2,-467,2,2
776.21,0,33,2,78.0,2,99.0,1.0,4895.87,2023,2,22,17,2,-621,0,0
211.36,1,32,1,21.0,3,117.0,1.0,6178.77,2023,3,20,18,0,-595,0,0
188.61,1,4,2,67.0,2,26.0,1.0,7167.57,2024,1,1,17,0,-308,0,0
675.37,0,17,2,56.0,2,31.0,1.0,4704.91,2023,12,29,16,4,-311,0,0
94.82,0,8,1,67.0,2,56.0,1.0,1267.72,2023,3,21,16,1,-594,1,1
425.18,0,14,2,59.0,1,135.0,1.0,5790.55,2023,2,20,16,0,-623,0,0
50.28,1,28,1,60.0,1,65.0,1.0,5729.1,2023,2,2,16,3,-641,0,0
864.72,0,11,1,34.0,1,112.0,1.0,7379.38,2023,8,25,16,4,-437,0,0
70.68,1,12,2,25.0,3,105.0,1.0,1478.41,2023,11,22,17,2,-348,1,1
261.77,1,6,2,28.0,3,46.0,1.0,824.71,2023,1,12,18,3,-662,1,1
183.22,1,25,0,27.0,3,63.0,1.0,1024.42,2023,10,5,18,3,-396,1,1
58.32,0,21,1,29.0,1,275.0,4.0,6027.49,2023,7,31,16,0,-462,0,0
156.86,1,5,0,51.0,0,102.0,1.0,14453.35,2023,1,30,16,0,-644,2,2
120.67,1,7,0,42.0,0,233.0,1.0,5374.54,2023,12,25,18,0,-315,0,0
308.62,0,34,1,59.0,1,101.0,1.0,9148.08,2023,10,6,18,4,-395,2,2
506.81,1,25,0,59.0,1,41.0,1.0,2757.23,2023,12,20,16,2,-320,1,1
328.39,1,27,0,41.0,1,108.0,1.0,2523.83,2023,11,9,16,3,-361,1,1
796.3,1,2,1,67.0,2,64.0,1.0,1498.79,2023,3,22,16,2,-593,1,1
72.47,1,4,2,29.0,0,72.0,1.0,1305.56,2023,10,17,18,1,-384,1,1
279.6,1,13,0,25.0,3,131.0,1.0,1910.9,2023,5,31,16,2,-523,1,1
304.2,1,16,2,25.0,3,102.0,1.0,423.64,2023,6,8,16,3,-515,1,1
351.38,1,27,1,64.0,2,21.0,1.0,7606.63,2023,6,26,18,0,-497,0,0
